* 통계표명 :,중위매매가격_아파트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 수록기간 :,2012년 01월 ~ 2021년 02월,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 조회기간 :,2012년 01월 ~ 2021년 02월,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 출처 :,한국부동산원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 자료다운일자 :,2021.03.20 15:50:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 단위 :,천원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지 역,,,,2012년 01월,2012년 02월,2012년 03월,2012년 04월,2012년 05월,2012년 06월,2012년 07월,2012년 08월,2012년 09월,2012년 10월,2012년 11월,2012년 12월,2013년 01월,2013년 02월,2013년 03월,2013년 04월,2013년 05월,2013년 06월,2013년 07월,2013년 08월,2013년 09월,2013년 10월,2013년 11월,2013년 12월,2014년 01월,2014년 02월,2014년 03월,2014년 04월,2014년 05월,2014년 06월,2014년 07월,2014년 08월,2014년 09월,2014년 10월,2014년 11월,2014년 12월,2015년 01월,2015년 02월,2015년 03월,2015년 04월,2015년 05월,2015년 06월,2015년 07월,2015년 08월,2015년 09월,2015년 10월,2015년 11월,2015년 12월,2016년 01월,2016년 02월,2016년 03월,2016년 04월,2016년 05월,2016년 06월,2016년 07월,2016년 08월,2016년 09월,2016년 10월,2016년 11월,2016년 12월,2017년 01월,2017년 02월,2017년 03월,2017년 04월,2017년 05월,2017년 06월,2017년 07월,2017년 08월,2017년 09월,2017년 10월,2017년 11월,2017년 12월,2018년 01월,2018년 02월,2018년 03월,2018년 04월,2018년 05월,2018년 06월,2018년 07월,2018년 08월,2018년 09월,2018년 10월,2018년 11월,2018년 12월,2019년 01월,2019년 02월,2019년 03월,2019년 04월,2019년 05월,2019년 06월,2019년 07월,2019년 08월,2019년 09월,2019년 10월,2019년 11월,2019년 12월,2020년 01월,2020년 02월,2020년 03월,2020년 04월,2020년 05월,2020년 06월,2020년 07월,2020년 08월,2020년 09월,2020년 10월,2020년 11월,2020년 12월,2021년 01월,2021년 02월
,경원권,,,178975,178975,179261,179261,177987,177987,176151,176049,175187,174787,174401,173167,172291,171815,170781,169211,166661,166186,164537,163928,164066,164717,164433,165279,166117,165991,165066,164749,164612,164449,164498,164382,164552,165348,166052,165973,166282,166646,166257,167846,168166,168837,169654,171887,173344,175320,176401,176692,176736,176656,177027,175204,175105,176087,177130,177340,176234,177050,178134,178013,177862,177802,177802,178197,178345,178741,179435,179496,180135,180258,180406,196510,196510,197054,197570,197446,197524,197274,197295,198200,198200,198286,199420,198455,202599,202599,201790,200890,200714,199766,198433,198302,198302,198576,197838,198111,203114,202906,203455,203502,203228,203502,203246,203312,207724,210098,210597,212775,216148,222113
,,포천시,,138500,138500,138500,138500,139500,139500,139500,138400,137500,137500,136000,136000,136000,136000,136000,136500,137500,138000,137500,137500,135000,134000,135000,136000,135000,137000,138000,138000,136500,136000,136000,136000,136500,138000,138500,139000,139000,140000,140000,140000,140500,140500,140500,140500,141500,141500,142000,142500,143000,143500,143500,143000,143000,143500,144000,145000,124000,125000,125500,125500,125500,125500,125500,125500,126500,126500,127500,127500,128500,128500,128500,139500,139500,139500,139500,139500,139500,139500,139500,139500,139500,139500,139500,139500,146000,146000,146000,148000,149000,148000,148000,148000,148000,148000,147000,147000,142500,140000,140000,138500,138500,138500,138500,138500,139000,138500,138000,138000,138000,138000
,,동두천시,,136000,136000,138500,138500,138500,138500,135000,135000,132500,129000,129000,129000,129000,126000,125000,124000,121000,121000,121000,119000,120000,121000,121000,123000,124000,123500,125500,126000,126000,125000,124000,123000,123000,124000,125000,125000,124500,124500,124000,124500,124500,124500,124500,125000,125500,125500,125500,125500,125500,125500,125500,126500,126500,126500,127000,128000,128500,129000,131500,130500,130500,130000,130000,130000,130500,130500,131000,131500,132000,132000,133000,146000,146000,146000,145000,145000,145000,144000,142000,142500,142500,142000,142000,142000,140000,140000,140000,140000,140000,139500,139500,139500,139500,139500,138500,138500,139000,139000,139000,138000,138000,138000,135500,136000,136000,135500,135500,135500,138000,145000
,,양주시,,167500,167500,167500,167500,167500,167500,165000,165000,163000,163000,162000,158000,154500,154000,152500,153000,152500,151500,150500,149000,150000,152500,151000,152000,152000,151000,146000,144500,144500,144500,143000,143000,143500,143500,143500,143000,143000,143000,145000,149000,149000,149500,151000,151000,153000,155500,157500,158500,158500,158000,159500,159500,158000,158500,159000,159000,160000,160500,163500,163500,164000,164000,164000,164500,164500,165000,165000,165000,167000,167500,166500,171000,171000,171000,172500,172000,169000,168500,168500,167500,167500,167000,170500,171000,178500,178500,177500,175500,174500,173500,170500,170000,170000,170000,170000,170000,180000,180000,180000,180000,180000,180000,180000,178000,180000,180000,181000,183000,187500,200000
,,의정부시,,200000,200000,200000,200000,197500,197500,196000,196000,196000,196000,196000,196000,196000,196000,195000,192000,188000,187500,185000,185000,185000,185000,185000,185500,187000,187000,187000,187000,187000,187000,188000,188000,188000,189000,190000,190000,190000,190500,189000,190000,190500,191500,193000,197000,198500,201000,202000,202000,202000,202000,202000,198500,199000,200500,202000,202000,202500,203500,203500,203500,203000,203000,203000,203500,203500,204000,205000,205000,205000,205000,205500,228500,228500,229500,230000,230000,231500,231500,232000,234000,234000,234500,235000,233000,235000,235000,234000,233000,233000,232000,231000,231000,231000,231500,230500,231000,235500,235500,236500,237000,236500,237000,237000,238000,245000,249500,250000,253000,256500,260000
인천,,,,201035,201079,200270,200146,198692,197309,196414,195862,194618,193215,191972,191771,190636,188641,188020,188783,188903,188708,189137,189318,190019,191576,193387,193943,196500,196985,199147,200567,200758,200457,200973,201274,201871,202542,203062,203109,204345,205027,205824,207033,207790,209689,221906,222641,223127,224005,225244,226306,226599,226975,227159,227117,226754,227479,228286,228873,231889,232468,232712,232979,233163,232708,232706,232894,232824,233032,233298,234182,235564,235915,236812,245399,245708,246142,246203,246080,245273,245437,244617,243479,243517,244392,244384,244804,253139,252979,252787,252591,251751,251603,251208,250779,250608,249963,249911,250504,283640,286205,289098,294126,295939,299799,300107,302590,303181,303732,306687,308864,313737,322579
,중구,,,188500,190000,190000,190000,189000,189000,189000,185000,183000,180000,179000,178500,178000,172500,171500,171500,170000,170000,168000,168000,165000,162000,165000,165000,172000,172000,172000,180000,184000,184500,185000,185500,185500,186000,186000,186000,189000,189500,190000,191000,191000,191500,203000,203000,203000,204500,207500,210000,210000,210000,210000,210000,208000,208000,210000,210000,210000,210000,211000,211000,211000,210500,210000,210000,210000,210000,210000,210000,209000,209000,209000,232500,232500,231000,231000,229500,228000,226500,224000,220500,219000,219000,219000,219500,217000,215000,213000,209000,202000,201500,207500,209000,211000,216000,217000,219000,246000,246500,244000,248500,248500,250500,251500,251500,252500,252500,254500,255500,255000,261500
,동구,,,175000,175000,175000,175000,175000,175000,174000,175000,171000,171000,168500,168500,166000,163500,162500,165000,166000,166000,166000,163500,164000,165500,167000,166500,167500,168000,171500,170500,170500,171500,172000,172000,172000,172500,172500,172500,172500,172500,173000,173000,173500,173500,192500,193000,193500,197500,195000,195500,196000,196000,196000,196000,196000,197000,197500,197500,181500,182500,183000,183000,183000,183500,184000,184000,186500,188000,188000,188000,188000,189000,190000,168500,168500,168500,168500,168500,168500,168000,168000,168000,168500,168500,168500,167500,166500,166500,165500,165000,164000,164000,164000,164000,164500,165000,164500,163000,162500,162500,162500,159500,159000,159000,159000,159000,158500,158500,161000,160500,160500,161000
,남구,,,190000,190000,190000,190000,190000,190000,189000,188500,187000,186000,185500,185500,185000,184000,183000,182000,182000,180500,180500,180000,180000,180000,181000,182000,183000,183000,183000,183500,182000,182500,182500,183000,184500,184000,184000,184000,184500,185500,185500,186000,186000,188500,195000,195000,195000,195000,195000,200000,200000,200000,200000,200000,200000,205000,205000,205000,210000,210000,210000,210000,210000,210000,210000,210000,210000,211000,211000,211000,211000,211000,212000,226000,226000,226000,226000,226000,226000,227000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,미추홀구,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,224500,222500,222500,223000,223000,223000,231000,231000,232500,230500,230500,229500,230500,229000,229000,229000,230000,230000,246000,240500,242000,250000,252500,252500,251000,250000,250500,252000,252000,250000,252500,259500
,연수구,,,205000,205000,202500,202500,202500,202500,200000,200000,200000,200000,200000,199000,198500,197000,196000,195500,196500,199000,199000,200000,201000,203000,205000,206000,212000,213000,213000,215500,216500,216500,216000,216500,216500,216500,216500,217500,222500,223500,228000,228000,228000,231000,245000,245000,245000,245000,245000,245000,245000,247500,247500,247500,248000,248000,248500,250500,266000,266000,266000,266000,266000,266000,266000,266000,268000,268000,268000,268500,271500,273000,274500,288000,290000,292000,292000,292000,291000,291000,288000,285500,285500,285500,285000,285000,300000,299000,298000,300000,298500,296000,294500,292000,292000,289500,287500,287500,373500,390000,397000,405000,405000,425000,425000,423000,420000,420000,425000,430000,435000,470000
,남동구,,,230000,230000,230000,230000,230000,230000,230000,230000,228500,228500,227500,227500,225500,223000,223000,223000,223000,223000,222500,224000,225000,226500,227500,227000,227000,227000,229500,229500,229500,229500,229500,229500,229500,230500,231000,231000,231000,231000,231000,232000,233000,234500,260000,260000,260000,262500,265000,267500,267500,267500,267500,266500,265000,265000,265000,265000,265000,265000,265000,266000,266000,265000,265000,265000,264000,264000,265000,267000,267000,267000,267000,250000,250000,250000,250000,250000,247000,249000,250000,253500,254000,254000,252500,252500,264000,262000,262000,262000,262000,262500,263000,264000,264500,265000,265000,266000,300000,299000,303500,312500,315500,318000,316000,315000,315000,315500,318000,322500,328000,328500
,부평구,,,206000,206000,205000,203000,203000,200000,200000,200000,198500,198500,195000,195000,195000,190000,188000,190000,190000,187500,190500,190000,190000,193000,197500,197500,197500,197500,202000,205000,205000,203000,204500,205000,205500,205500,205500,206000,206000,207000,207000,209500,210500,211500,217000,220000,222000,223500,225000,225500,227000,227000,228000,228000,227500,228500,229500,231000,232000,234000,235000,235500,236500,236000,236000,237000,236000,236000,236500,237500,238500,238500,240000,262500,262500,262500,262500,262500,262500,262500,262000,257500,258500,263000,263500,264500,261500,263000,262500,264500,263500,264500,263000,262500,260000,259000,257000,256500,265000,267000,269000,272500,272500,280000,280000,281000,281000,281500,281500,284000,291500,297000
,계양구,,,175000,175000,175000,175000,170000,170000,169000,168000,168000,167000,166000,166000,166000,165500,166000,166000,166000,166000,166000,166000,166500,166500,167000,170000,168000,169000,174000,171500,171500,170000,172000,172500,175000,176000,177000,177000,177500,178500,178500,178500,180000,180500,191000,191500,191500,191500,191500,191500,191500,191500,191500,192500,192500,192500,194500,194500,195000,195000,195000,195000,195000,195000,195000,195000,195000,195500,195500,195500,198000,198000,200000,210000,210000,210000,210500,210000,209500,207500,207000,207000,204000,204000,204500,206500,227500,227500,227500,225000,224000,225000,223000,226000,227500,227500,228500,230000,229000,228000,226000,226000,229000,231500,230000,231500,237000,238000,238000,240000,241000,242500
,서구,,,200000,200000,198500,200000,196000,191500,190000,188500,186500,180500,180000,180000,177000,177000,177000,179500,179500,180000,180000,180000,182000,184500,185500,185500,194000,195000,195500,198500,199000,200000,200000,200000,200000,202000,203500,202500,204000,204500,205000,207500,208500,212000,220000,220500,221000,221000,223500,223000,223000,223000,223000,223000,223000,223000,224000,224000,224000,225000,225000,225000,225000,224000,224000,224000,223500,223500,223500,225000,227500,228000,228000,240000,240000,241000,241000,241000,241000,241000,241000,240000,241000,241000,242000,242000,245000,246000,246000,245000,245000,245000,244500,242500,242000,240000,242000,243500,288000,290000,294000,296500,300000,292000,297000,311500,313500,314000,322000,322500,330000,334000
부산,,,,201101,200284,199893,199555,198711,197257,196570,195235,194502,194182,193870,193909,193370,192712,191799,192076,192722,192965,192420,192306,192500,192812,193010,192975,195574,195703,195818,195812,195724,196669,198025,198440,198990,198952,199435,199857,200737,201066,201357,202948,204071,205129,222389,222747,223360,224279,226148,226955,227203,227463,228036,228352,228933,229130,230132,231681,232737,234200,236264,237621,238306,238898,239180,240034,240975,241852,242229,242335,242169,241993,241877,268885,268550,268039,267226,265265,264233,262488,261822,261220,259763,259206,258278,257024,261665,260933,259856,258900,258058,256998,256111,255490,254827,253521,253481,254662,266392,267508,267600,267257,266546,265762,267493,267919,269670,270676,277762,285844,290375,294723
,중부산권,,,207057,207522,207522,207442,206910,206673,206285,205391,204927,204887,204113,204521,203762,202786,201959,202306,202569,202195,200679,200810,201388,202088,202536,202907,202544,202838,202702,202314,202232,204210,204835,205927,206467,206595,207185,208261,209143,209881,210175,211885,212659,214246,235189,235634,236828,237767,238849,238954,239427,240155,241096,241849,242155,241681,242559,243997,244614,245278,246721,248709,249916,250137,250303,251169,252374,254329,254804,254675,254013,253024,252892,261089,260991,260885,260174,258638,259351,258720,257736,257307,257369,256155,255191,254325,265288,264933,264490,263154,262370,261446,261231,260554,259865,258291,258291,258210,276952,278026,277915,277805,277643,277318,278208,278083,280329,281337,285896,293940,298557,300540
,,중구,,126500,126500,126500,126500,126500,126500,126500,125500,125500,125500,125500,125500,125500,125000,125000,125500,125000,124500,124500,123500,123500,124500,125000,126000,127000,128000,129000,130000,130000,129500,129500,129500,131500,132000,132500,133000,133000,134000,134500,135500,136500,136500,140000,140000,140500,141500,141500,141500,141500,140500,140500,140000,139500,138500,138000,139000,140500,141500,141500,141500,142500,143500,143500,144000,144000,144000,146000,148000,149000,149000,149000,154000,154000,154000,154000,154000,154000,153000,152000,149500,148000,146500,146500,146500,140000,139500,138500,138500,138500,138500,138500,138500,138000,138000,138000,138000,138000,138000,138000,138000,138000,137500,137500,137000,137000,137000,137000,137000,137000,137000
,,서구,,175000,175000,175000,175000,175000,175000,175000,175000,175000,175000,175000,175000,175000,175500,175500,175500,175500,175500,175500,175500,175000,176000,175500,175500,175500,175500,175500,175500,175500,175500,175500,175500,176000,176000,176500,176500,176500,176500,178000,178000,178000,179000,195000,196000,196000,196000,196000,196000,196000,197000,197000,198000,198000,200000,200000,200000,201000,201000,201000,201000,201000,202000,202000,203000,205000,205000,205000,206000,206000,206000,206000,216000,216000,216000,215500,215500,215500,215500,215000,215000,214500,214000,214000,212500,225000,225000,224000,223500,223500,223000,221500,221500,221500,220500,220500,220500,258000,258000,253000,253000,252000,252000,252000,252000,252000,253000,253000,253000,253000,255000
,,동구,,192500,192500,192500,192500,192500,192500,192500,192500,192500,192500,192500,191000,191000,191000,191000,190000,190000,195000,195000,195000,195000,191000,191000,191000,189000,189000,189500,190000,190000,190000,190500,190000,190000,197500,197500,197500,197500,199000,200500,201000,201000,200000,204500,204500,204500,204500,206000,207500,207500,208500,208500,208500,209000,209000,209500,210500,213500,214000,218000,220000,220000,220000,220000,222000,226000,226000,226000,226500,226500,226500,226500,180500,180000,180000,180000,180000,179500,178500,178500,178000,178000,177500,177000,177000,248500,245500,245500,245000,245000,244000,241000,241000,241000,241000,241000,241000,221000,221000,221000,221000,221000,220500,219500,218000,218000,217000,217000,217000,217000,216500
,,영도구,,170500,170500,170500,169500,169500,169500,169000,169000,169000,168500,168500,168500,168500,168500,168000,167500,167500,168000,167500,167500,167000,167500,167000,167500,167500,166500,166500,166500,166500,167500,168000,168000,167500,167500,168500,168500,168000,168000,168000,167000,164500,163000,163000,163000,162000,162000,161000,160000,160000,162500,164500,164500,165500,165500,165500,165500,165500,165500,165500,165500,165500,165500,165500,165500,163000,163000,163000,163000,162500,162500,162500,162500,161500,161000,161000,160500,160500,160000,159500,159000,158500,157000,157000,157000,196000,195500,195500,195000,195000,194000,193500,193500,193000,193000,193000,192000,196000,196000,196000,196000,196000,195000,195000,195000,195000,194500,194500,194000,194500,194500
,,부산진구,,188500,190000,190000,190000,189000,188500,188000,186500,185000,185000,182500,185500,185000,183500,181000,182500,183500,183500,183500,183500,183500,184000,185000,186000,185000,185000,185500,186000,186000,186500,187000,190000,190000,191500,192500,194500,194500,194500,194500,196500,199000,201000,205000,205000,208500,210000,212500,212500,214000,215000,217500,218000,217500,215000,217000,220000,220000,220000,222000,223500,224000,224500,224500,226000,228500,229000,229000,228000,228000,227000,227000,227500,227500,227500,227000,223500,229000,229000,227500,227500,228000,225500,223500,223500,229000,229000,229000,225000,222500,220000,220000,218500,218500,215000,215000,215000,230500,234000,234500,234500,234500,234500,236500,235500,240500,240500,247000,261500,263000,262500
,,남구,,227500,227500,227500,227500,226500,226500,226000,226000,226000,226000,226000,226000,222500,220500,220500,220500,220500,219500,213500,213500,213500,212500,212500,214000,212500,213000,211500,211500,211500,216500,216500,216500,217000,217000,217000,219000,223000,226000,226000,226500,226500,230500,275500,275500,275500,275500,275500,275500,275500,275500,275500,275500,276500,276500,277000,279000,279000,280000,280000,286000,288500,288500,288500,289000,289000,295000,295500,295500,292500,289500,289500,247500,247500,247500,245000,245000,244000,243000,242500,242500,242500,242500,242500,242000,248000,247000,246000,246000,246000,246000,246000,245000,245000,245000,245000,245000,292000,292000,292000,291500,291000,290000,290000,288500,289500,292500,292500,292000,294000,294000
,,연제구,,223500,223500,223500,223500,223500,223000,222500,220000,220000,220000,220000,220000,221000,220500,220500,220500,221000,220000,219000,218000,220000,221000,221000,219000,221000,222500,222500,220500,220000,224000,226500,227500,230000,229000,230000,230000,230500,230500,231500,232000,233000,234000,275000,277500,278500,280500,282500,282500,282500,283500,283500,287000,288000,289500,289500,289500,290000,292500,299000,300000,303000,303000,304000,305000,306500,308000,310000,310500,310500,309500,309500,344000,344000,344000,344000,341500,340000,338000,336000,334000,334000,332500,330500,329500,337500,337500,336500,336500,336500,336500,336500,336500,335000,334000,334000,334000,350000,350000,350000,350000,350000,350000,350000,353500,356500,356500,363000,372500,390000,402500
