* 통계표명 :,평균매매가격_아파트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 수록기간 :,2012년 01월 ~ 2021년 02월,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 조회기간 :,2012년 01월 ~ 2021년 02월,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 출처 :,한국부동산원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 자료다운일자 :,2021.03.20 15:48:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 단위 :,천원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지 역,,,,2012년 01월,2012년 02월,2012년 03월,2012년 04월,2012년 05월,2012년 06월,2012년 07월,2012년 08월,2012년 09월,2012년 10월,2012년 11월,2012년 12월,2013년 01월,2013년 02월,2013년 03월,2013년 04월,2013년 05월,2013년 06월,2013년 07월,2013년 08월,2013년 09월,2013년 10월,2013년 11월,2013년 12월,2014년 01월,2014년 02월,2014년 03월,2014년 04월,2014년 05월,2014년 06월,2014년 07월,2014년 08월,2014년 09월,2014년 10월,2014년 11월,2014년 12월,2015년 01월,2015년 02월,2015년 03월,2015년 04월,2015년 05월,2015년 06월,2015년 07월,2015년 08월,2015년 09월,2015년 10월,2015년 11월,2015년 12월,2016년 01월,2016년 02월,2016년 03월,2016년 04월,2016년 05월,2016년 06월,2016년 07월,2016년 08월,2016년 09월,2016년 10월,2016년 11월,2016년 12월,2017년 01월,2017년 02월,2017년 03월,2017년 04월,2017년 05월,2017년 06월,2017년 07월,2017년 08월,2017년 09월,2017년 10월,2017년 11월,2017년 12월,2018년 01월,2018년 02월,2018년 03월,2018년 04월,2018년 05월,2018년 06월,2018년 07월,2018년 08월,2018년 09월,2018년 10월,2018년 11월,2018년 12월,2019년 01월,2019년 02월,2019년 03월,2019년 04월,2019년 05월,2019년 06월,2019년 07월,2019년 08월,2019년 09월,2019년 10월,2019년 11월,2019년 12월,2020년 01월,2020년 02월,2020년 03월,2020년 04월,2020년 05월,2020년 06월,2020년 07월,2020년 08월,2020년 09월,2020년 10월,2020년 11월,2020년 12월,2021년 01월,2021년 02월
,경원권,,,189216,189199,188712,188374,187836,187755,185468,184608,183624,182347,181109,179052,176946,175944,174862,174315,174527,174315,173133,172312,172080,172403,172348,172087,172044,172269,172577,172267,171992,171793,171633,171474,171652,171950,172218,172436,173031,173213,173502,174373,174872,175712,176326,177130,178004,178745,179601,179845,179958,179952,180007,180366,180796,181348,181743,182101,181638,182230,182715,182884,182860,182872,182922,183136,183626,184031,184394,184740,184917,185069,185414,197835,197835,197866,197866,197866,197794,197776,197673,197568,197484,197385,197224,197148,205341,205283,205105,203536,203245,202833,202425,202161,202102,202047,202015,202170,212726,212887,213188,213391,213766,215368,216920,218787,221029,222556,224720,227515,233266,242771
,,포천시,,136652,136565,137109,137109,137087,137087,137087,136339,135439,134554,132913,132783,132207,132033,131978,132185,133250,134033,133967,133217,132478,132839,133428,133470,133022,133761,134391,134243,133904,133809,133552,133457,134009,134515,134587,134804,134939,134987,135422,136215,136685,137228,137967,138185,138804,139130,139783,139652,139543,139478,139448,139546,139833,140180,140320,140450,129929,130371,130791,130903,130810,130784,130804,130887,131510,131857,132265,132376,132475,132666,132872,137904,137779,137567,137308,136998,136056,135773,135487,135275,134958,134669,133735,133625,142648,142500,142111,142019,141759,141574,140852,140722,140278,140259,140259,140315,137357,137179,137179,136795,136571,136661,136866,136955,137188,137491,137750,138018,138339,139411
,,동두천시,,146385,146385,145077,145077,143865,143865,140192,138904,138519,135212,134865,135000,134077,131769,130481,130154,129865,129635,129038,128577,128404,128596,128673,128577,130731,130750,131365,131519,131212,130996,130735,130533,130667,130863,131106,131387,131431,131596,131769,132250,132558,132788,130233,130150,130167,130200,130267,130400,130383,130350,130317,130467,130667,130800,131133,131317,131583,131817,132317,132483,132517,132567,132570,132837,133278,133748,134038,134348,134508,134648,134863,140359,140375,140516,140422,140438,140313,140250,139828,139719,139750,139273,139156,139086,139758,139592,139565,139357,139173,139140,138750,138250,137833,137500,137133,136950,142435,142056,142169,142024,141694,141331,141153,141403,141532,141516,141435,141476,143419,147089
,,양주시,,167250,167132,166605,166217,166270,166270,164072,164072,161868,161737,159237,156513,152566,151947,151289,151763,152118,152355,151276,150408,150434,150961,151092,150882,150947,150724,150776,150421,150132,149750,149487,149145,149289,149401,149474,149592,149770,149836,150151,150638,150882,151513,152711,153382,154105,154961,155961,156421,156579,156776,156987,157434,157711,158211,158658,158974,159382,160118,160711,160842,160803,160816,160868,161000,161303,161671,161995,162470,162503,162634,162992,174867,174867,174944,174978,175078,174967,174789,174600,174133,173867,173754,173228,172994,182210,182210,181895,180530,179760,178730,177670,177120,177010,176440,176190,175900,193942,194269,194721,194798,195346,198644,199202,200202,201096,201962,203519,205625,214385,224827
,,의정부시,,216991,217028,216556,216111,215361,215213,212787,211611,211037,209602,208815,206806,205037,204000,202593,201398,201509,200926,199380,198491,198213,198463,198185,197815,197315,197704,198009,197593,197343,197213,197139,197065,197204,197574,197972,198222,198472,198731,199009,200148,200806,201917,203630,204787,205963,206880,207880,208111,208269,208185,208204,208611,209185,209889,210315,210769,211046,211676,212120,212315,212296,212306,212370,212630,213194,213611,214000,214333,214593,214750,215139,230735,230750,230773,230818,230818,230909,231015,231053,231129,231136,231159,231273,231273,238804,238754,238645,236486,236399,236174,236123,236022,236116,236355,236486,236935,246397,246630,246938,247356,247870,249243,251805,254664,258260,260582,263750,267777,273599,285017
인천,,,,213885,213345,212904,212441,211410,210325,208975,207507,206262,204798,203841,202523,200792,199521,198613,198803,198975,198906,198652,198262,198428,199825,200720,201236,208264,208972,210232,210733,211004,211121,211299,211647,212331,213001,213614,213870,214626,215182,216256,217981,219230,220569,229480,230134,230948,231698,232615,233204,233304,233258,233324,233453,233573,233891,234244,234693,237977,238410,238868,239023,238988,239143,239215,239343,239510,239925,240175,241043,241722,242268,242772,259746,259720,259991,260130,260092,259964,259834,259501,258676,258424,258735,259280,259838,271507,271187,271290,271245,271141,271150,271014,270529,271206,271693,272516,274008,292262,294635,305255,311097,314314,318708,321070,322046,322873,323781,325645,328504,333219,340301
,중구,,,196146,195125,195500,195396,195000,194854,194438,191292,188813,188000,186125,184292,181563,180146,179438,178625,177396,177313,177042,176438,175458,176375,177667,177146,191391,192453,194984,197906,200438,201469,202063,202558,202873,203052,203228,203450,203718,204056,204409,204924,205276,205635,214854,215634,216500,217354,218195,218951,219463,219256,219311,219384,219604,219677,219945,220323,220726,221299,221482,221515,221471,221410,221459,221422,221398,221410,221060,220628,220530,220555,220445,239886,239829,239786,239643,238943,238300,237529,236700,235071,234000,233000,231786,230814,226583,225819,224931,223278,221236,220111,219861,220167,220778,221611,222021,223715,255071,255548,258714,262012,263470,265732,267161,267458,268375,269173,270268,271327,273077,276470
,동구,,,170304,170304,170304,170304,170304,170152,168022,167543,166522,166022,164717,164000,162761,160848,160478,160957,161261,160891,160435,159261,159174,159304,159326,159130,159826,160283,161913,161152,161239,161500,161935,162152,162641,162935,163370,163457,163587,163848,164391,165196,165478,166435,177196,177337,177739,178087,179674,180717,181087,181087,181043,181130,181326,181570,181898,182202,167161,167430,167573,167695,167766,167695,167773,167989,168109,168277,168418,168673,169071,169291,169634,170714,170625,170625,170571,170393,170000,169411,168964,168804,168768,168607,168554,168420,166685,166278,165685,165685,165426,164815,164593,164315,165056,165148,165056,164694,164102,163694,163519,163741,164185,164694,164870,164907,164917,165213,166139,166306,166750,167831
,남구,,,192738,192452,191905,191631,191286,189798,188369,187964,187119,186524,185500,184417,183631,182917,182036,181917,181893,181298,180988,180833,180786,181119,181548,181905,181905,182429,182821,182607,182667,182690,182702,183036,183631,183940,184643,184881,185060,185298,186345,188667,189690,190393,196202,196560,197095,198012,198226,198548,198560,198598,198614,198698,198888,199602,199864,200036,200202,200405,200714,200762,200845,200845,200917,201071,201226,201429,201702,202940,203512,204048,204381,216901,217237,217453,217608,217677,217677,217823,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,미추홀구,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,217823,217625,217659,218047,218487,219159,227657,227343,227436,227225,226945,226691,226640,226538,226903,226835,226996,228703,233234,235531,240641,244336,245781,246797,247859,249383,250055,251336,252758,254414,256188,261211
,연수구,,,250833,249385,248729,248729,247896,247844,246250,244563,243510,241844,242260,241094,237115,235571,234868,235552,236979,237042,237021,236573,236740,238865,240323,240979,265904,266779,268337,269000,269250,269327,269452,269798,270529,271356,271875,272221,272660,273538,276123,279160,281491,283264,295585,296104,297104,297783,299509,300075,300142,300066,299943,300217,300406,300528,300783,300934,319284,319414,319724,319957,319897,319810,319966,320276,320405,321664,322276,323793,324879,325983,327043,345581,345875,347066,347691,348037,348397,349096,348412,345706,344904,345044,344838,344221,377507,376688,377597,376542,375111,374188,373444,371813,373174,374694,376243,379694,407351,413045,433617,443526,448071,455325,458805,459403,460747,461636,464825,471851,485916,503344
,남동구,,,243398,243398,243398,243398,243454,243454,242935,241324,239074,237528,236352,234185,233157,230815,229338,229292,229606,229236,228801,227894,227417,227870,227954,228796,229194,229537,230602,230611,230704,230731,230880,231167,231727,232301,232731,232824,232898,233361,234148,235898,236787,238051,253017,253076,253347,253763,254102,254568,254581,254459,254674,254780,254551,254729,255059,255441,256008,256263,256653,256805,256798,256527,256424,256492,256644,256788,257051,257920,258553,259062,259735,267863,267918,268096,268185,268021,268103,268303,268227,268011,268059,268764,269589,269582,276120,275968,276399,276291,276209,276070,276073,275655,276158,276756,277070,278709,298569,299050,306484,315359,321072,326413,328638,328638,328225,328363,329934,333644,338419,345175
,부평구,,,224439,224360,223877,222921,221009,219746,218219,217026,216263,215009,213368,211737,210149,208746,206702,206105,206035,205974,206079,205912,206360,208298,209395,210289,211684,212360,213763,214596,214614,214658,214802,215186,216396,217370,217967,218486,218925,219682,220686,222247,223484,224353,228554,229984,231440,232798,234535,235544,235596,235719,235904,236092,236530,237254,237992,239064,239582,240488,241347,241505,241330,243114,243237,243386,243675,244535,244746,245544,246193,246658,246939,257169,256547,256791,256878,256831,256338,255311,254838,254182,254149,254818,255872,257047,253780,253627,253147,254180,255413,256580,256700,256213,256473,256587,257847,258787,259789,261151,268000,273007,276158,280836,283895,286487,288697,290454,292586,294678,297638,301836
,계양구,,,171750,171380,171280,169400,168400,167660,165960,165030,164240,163830,162840,161990,160840,160050,159870,160330,160390,160830,160450,160430,160240,161710,162770,163490,164640,165590,167380,167700,168170,168530,169180,169860,170460,171050,171550,171760,172030,172360,172790,173570,174370,175340,183470,183850,184400,185220,185780,186420,186600,186430,186510,186710,186870,187090,187340,187610,187920,188414,188904,189195,189215,189158,189178,189168,189354,189554,189684,190700,191350,191693,192073,208557,208582,208631,208615,208451,208254,208000,207877,207148,206426,206254,206885,207934,222408,222267,223317,225017,225808,226742,226617,225942,226942,227642,227708,228250,229883,230275,231242,232775,234742,236367,237133,237542,238158,238758,239667,241317,244192,248033
,서구,,,203425,202245,201160,201302,199274,196142,194623,192160,190745,187604,186783,185528,183802,183255,183189,184080,183863,183959,183510,183142,184153,186125,187342,187296,200676,201547,202521,203366,203741,203784,203733,203879,204310,205043,206000,206138,206371,206991,207931,209552,211078,213483,218435,219363,220242,220653,221202,221532,221653,221605,221621,221589,221556,221677,221895,222323,222460,222927,223339,223419,223411,222831,222952,223056,223185,223073,223274,223726,224452,224968,225427,262426,262405,262291,262304,262257,262000,261764,261399,261034,261027,261392,262297,263845,275344,275130,274481,273682,273422,273195,273188,273331,273981,273990,275383,276266,314358,318549,339043,344469,346846,352309,355457,356562,357198,358167,360071,361429,363645,369438
부산,,,,220945,220211,219657,218852,218091,216776,215742,214471,213812,213501,213159,212792,212029,211543,211226,211163,211226,211071,210624,210403,210323,210578,210837,211065,212841,213118,213302,213504,213682,213954,214303,214584,215037,215522,216050,216612,217114,217596,218433,219658,220524,221693,237179,237797,238702,240069,241606,242432,242576,242746,242939,243310,243621,244143,244817,245917,248018,250068,252401,253673,254377,254931,255306,256009,256994,257901,258554,259110,259166,259093,258951,295127,294662,294103,293482,292654,291929,290841,289957,288613,287686,286998,286000,284824,286979,286234,285387,284237,283320,282316,281421,280739,280051,279576,280010,282744,293320,293719,293869,293628,293705,294232,297860,301641,305813,309186,317342,328150,334903,340103
,중부산권,,,226292,226313,226387,226159,225786,224925,224396,223550,223090,222965,222598,221817,221076,220809,220527,220148,220065,219691,218998,218781,218729,218820,218922,219160,217200,217627,217826,218259,218635,219218,219699,220005,220579,221267,221971,222904,223371,224016,225006,226578,227655,229186,246346,247402,248573,250135,251797,252811,252998,253454,253737,254165,254460,254856,255665,256858,258916,260813,263194,264517,265303,265782,266106,266797,267832,268791,269393,270107,270163,270107,269888,295221,294860,294440,293864,292872,292154,291005,290117,289179,288388,287637,286917,285883,294641,294105,293527,292820,292350,291685,290789,289957,289243,288860,289190,291299,305323,305960,306133,305887,305755,306464,309909,312853,316515,319783,328664,340127,347297,353394
,,중구,,108760,108673,108630,108564,108456,108173,108021,107804,107804,107848,107848,107848,107870,107478,107435,107417,107522,107380,107402,107630,107872,108002,108257,108507,112327,112373,112710,112869,113040,112956,112852,113177,113577,114056,114315,114456,114581,114894,115185,115923,116656,117031,124973,125244,125869,126444,126860,126850,126808,126558,126600,126610,126694,126829,127163,127208,127871,128360,129871,130723,131181,131531,131829,132492,132994,133342,133896,134667,134842,134894,134913,154983,154817,154450,154283,153983,153530,152957,152490,151957,151623,151263,150930,150363,150708,150250,149750,149292,149188,149083,149042,148938,148479,148354,148396,148354,148438,148563,148708,148208,148125,147583,147333,146708,146042,145708,145500,145708,145292,145042
,,서구,,194065,194065,193852,194261,193956,193701,193091,192547,192547,192482,192458,192427,192344,192177,192208,192323,192479,192396,192229,192083,192042,192292,192438,192479,192563,192604,192729,192667,192708,192833,193167,193417,193646,193771,193938,194021,194146,194292,194708,195021,195313,195917,215854,216521,217208,218125,218917,220292,220438,220958,221063,221313,221563,222375,223292,223938,224813,225146,225625,226000,226208,226583,226792,227208,228167,229042,229896,231167,231479,231542,231583,262114,262182,262182,262136,261568,261170,260295,259682,259068,258795,258205,257295,256682,269727,269136,268318,267443,266330,265125,263705,262568,262114,261705,261500,260750,273204,273017,272767,272260,271552,271427,271740,272510,273688,276104,279385,285240,288302,291635
,,동구,,195296,195296,195759,195667,197056,196648,196556,195815,195556,195741,195157,194657,195009,195194,195194,195565,195861,196202,195869,196157,196120,196530,196552,196719,180097,180095,180205,180424,180473,180744,181321,181594,182370,183727,183758,184573,184874,185180,185579,186791,187733,188512,197336,197421,197830,198330,199332,200014,200256,200453,200529,201111,201353,201626,202050,202429,203453,204156,205508,206195,206589,206950,207238,207832,208662,209268,209623,210208,210253,210253,210253,195222,195111,195056,194611,194167,193750,193361,192250,191600,190833,190144,188753,187667,212759,212085,211450,211779,211676,211324,210559,210059,209353,208985,208691,208515,206903,206736,206486,206264,206097,205819,205847,206764,208222,209250,210944,215000,217222,218722
,,영도구,,168854,168543,168302,168164,167592,167505,167217,166635,166198,165759,165328,164690,164397,164397,164259,164155,164207,163966,163655,163586,163534,163638,163578,163524,163386,163421,163593,163597,163576,163724,163762,164014,164179,164776,165029,165172,165169,165253,165669,165934,165940,166340,167409,167705,167879,168383,168472,168791,168916,169236,169388,169347,169512,169609,169771,169922,170169,170462,170910,171150,171528,171900,172141,172710,172845,173328,173714,174386,174245,174134,173962,184330,184209,183584,183030,182655,182227,181191,180780,180459,180155,179905,179030,178620,198336,197974,197629,197060,196629,196284,195905,195569,195259,194379,193983,193379,196767,196692,196583,196408,196308,196067,196117,196050,196033,196017,196000,196592,197275,197533
,,부산진구,,197716,197711,197816,197494,196759,195532,194588,194232,193567,193413,193077,192673,191856,191510,191106,190654,190779,190615,190731,190635,190798,191000,191125,191250,186796,187593,188213,188917,189519,190333,190954,191324,191935,192204,192583,192806,193250,193815,195056,196787,198028,199315,206222,207148,207991,209259,210639,211769,211806,212333,212602,212935,212954,213222,213667,214593,215491,216713,218194,219185,219569,220040,220395,221082,222249,223308,224031,224656,224893,224868,224827,260182,259573,259245,258645,257673,257400,256955,256291,255527,254900,254364,253891,253109,255795,255393,254768,253821,252920,252018,251018,249746,249004,248326,248080,247857,255561,255947,255965,255702,255298,254956,258553,260184,261535,261754,267342,278404,285579,289395
,,남구,,248023,248239,248477,248364,248364,247818,247455,247250,247159,247080,246295,245227,243568,243125,242648,241955,241386,240682,239114,239159,238057,238091,238011,238841,238068,238261,237659,238682,239136,239875,240841,240750,241557,243227,244773,247341,247886,249352,250432,252364,253352,255830,281020,283280,285780,288640,290410,291170,291260,291900,292260,292750,293230,293680,294350,295500,297100,299610,303030,304766,305981,306711,307231,308305,309745,310925,310884,311430,311540,311590,311300,303078,302789,302289,301578,300467,299367,298089,296567,295100,293922,292822,292000,290567,308773,308136,307909,307330,307114,306818,305761,305330,304989,305045,305966,308841,352167,352740,352740,352490,352771,354104,358583,362781,368583,374750,386479,404156,416125,429406
,,연제구,,260801,260801,260801,260612,260413,259815,259311,256683,256535,256539,256461,256421,256039,255908,255855,255882,256145,255921,254974,254632,254750,255250,255276,254947,255263,255895,256553,256408,256566,257105,257184,257921,258250,258566,259013,259882,260539,260895,261750,262974,264053,265605,297066,298105,299395,300961,303868,305447,306276,306829,307474,308395,309039,309500,310500,311697,313566,316303,318816,320224,321184,321500,321711,322355,323421,324171,324776,325329,325039,324724,324355,350438,350113,349725,349125,347525,346288,345188,344138,343063,342075,341350,340550,339700,343244,342756,342305,341988,341402,340646,340280,339195,338134,337037,337171,339037,351964,353250,353702,353560,353464,353679,355917,359286,363571,368798,382524,393333,402643,411964
